Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
aa_freq+avg_protvec+residue_repeats+aromaticity+helix;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2798.2932405009783;31.073836764163712;3900852.1739865276;(0.6749450141559491, 2.3918277344984432e-20)
aa_freq+avg_protvec+residue_repeats+aromaticity+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'}";2867.666809772345;32.01747636835665;2021188.7230095698;(0.6562550545361128, 5.737066034240566e-19)
aa_freq+avg_protvec+residue_repeats+aromaticity+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2438.6945248862708;30.107387637296036;674597.7162206954;(0.7138080908019283, 1.4413850642413505e-23)
aa_freq+avg_protvec+residue_repeats+aromaticity+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6225.495165377501;36.15006892517483;227313.5266469592;(0.5039782054101442, 1.393068461508755e-10)
aa_freq+avg_protvec+residue_repeats+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3598.2502428830176;30.454572351748247;214057.04037181084;(0.5758277227805432, 5.326494189333721e-14)
aa_freq+avg_protvec+residue_repeats+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2797.9907066645487;31.04468091417923;3901350.614192827;(0.6751405095943721, 2.3107954297852994e-20)
aa_freq+avg_protvec+residue_repeats+helix+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2798.2599428750664;31.075727972164973;3906191.396410334;(0.6749291950279984, 2.3985049058593523e-20)
aa_freq+avg_protvec+residue_repeats+helix+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6226.128519223655;36.19776123286713;227323.89453993578;(0.503777765831527, 1.4204492363848318e-10)
aa_freq+avg_protvec+residue_repeats+helix+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3406.1043304704303;29.44069123286713;214039.0354847871;(0.5958815583124265, 4.134799442675873e-15)
aa_freq+avg_protvec+residue_repeats+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2451.5769617516994;30.223747270163166;674693.9068662492;(0.7089200265236703, 3.915240375555488e-23)
aa_freq+avg_protvec+residue_repeats+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6172.963162195682;36.138943051048955;227554.97552556224;(0.5081798793853767, 9.236432438293524e-11)
aa_freq+avg_protvec+residue_repeats+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3420.1741409599404;29.60635556853147;214039.2118121634;(0.5943713860857017, 5.043503276528503e-15)
aa_freq+avg_protvec+residue_repeats+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6223.548718587291;36.71378221188811;227968.9852585565;(0.5027712447394812, 1.5659992601038872e-10)
aa_freq+avg_protvec+residue_repeats+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3403.3482953305697;29.320026897202794;214038.28270959444;(0.5958242809714328, 4.1661509784313776e-15)
aa_freq+avg_protvec+residue_repeats+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4381.478316834066;32.666334589510484;213965.94547072987;(0.5162989630253524, 4.108440077802899e-11)
aa_freq+avg_protvec+aromaticity+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";2347.6781333265417;24.746546477622374;1026711.524713381;(0.7256118769009022, 1.1814362115904533e-24)
aa_freq+avg_protvec+aromaticity+helix+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";3421.6630779844936;28.391824099999997;1036108.4769843731;(0.5820736753826371, 2.4482522028634765e-14)
aa_freq+avg_protvec+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3793.5642442292633;29.022877946153848;259500.31445572877;(0.6343820454526083, 1.7975345690589927e-17)
aa_freq+avg_protvec+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3917.030934413557;31.78047228181818;38665.916088015714;(0.621876527773509, 1.141801516538225e-16)
aa_freq+avg_protvec+aromaticity+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";3139.88055341963;26.57197584825175;5391.926191369179;(0.7218949140640843, 2.6335197475741007e-24)
aa_freq+avg_protvec+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4242.712312331992;29.978987736363635;201022.57447080512;(0.6123100982169305, 4.445742299071711e-16)
aa_freq+avg_protvec+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";2187.5550992941016;26.015809030069924;588903.1861279666;(0.742984342654755, 2.3253641242005103e-26)
aa_freq+avg_protvec+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4452.670908797865;30.888124799300698;259506.12923563545;(0.6000808188151328, 2.3667780247473055e-15)
aa_freq+avg_protvec+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2449.462718272417;26.950940658294385;209476.59677206306;(0.7095590632119044, 3.4397959208731093e-23)
aa_freq+avg_protvec+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}";2920.506301353566;31.943899624475524;352900.5371527148;(0.6357103063578301, 1.4697294190324738e-17)
aa_freq+avg_protvec+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";4084.805034692358;29.21331850559441;5067.804799150275;(0.661191812130947, 2.53367270036445e-19)
aa_freq+avg_protvec+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4172.8015437236;29.2850227013986;200988.76818867217;(0.618477299378295, 1.8606580413190292e-16)
aa_freq+avg_protvec+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5235.449237851879;37.32650724685315;382319.58225889545;(0.4368512430649044, 4.905013280863995e-08)
aa_freq+avg_protvec+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4452.670908797865;30.888124799300698;259506.12923563545;(0.6000808188151328, 2.3667780247473055e-15)
aa_freq+avg_protvec+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3866.1978266093606;31.02054221188811;38656.545262408385;(0.6281635664652216, 4.554788709583555e-17)
aa_freq+avg_protvec+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}";2820.8381846185116;31.482549974125874;352704.6891964394;(0.6490587413411699, 1.8381157488637297e-18)
aa_freq+avg_protvec+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4453.34697911255;30.93403389020979;259499.6579631379;(0.6000198246679129, 2.3861747718854484e-15)
aa_freq+avg_protvec+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";3965.767557480931;35.26637508943084;772876.3689059962;(0.5068537296098387, 1.0521935295630786e-10)
aa_freq+avg_protvec+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'}";3077.578814831201;31.822768155944058;392050.39442525455;(0.6199906321775768, 1.4981956483216552e-16)
aa_freq+avg_protvec+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'}";3110.4745862898635;31.998682491608392;391618.7242990377;(0.6155156494847481, 2.8337327919693655e-16)
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2491.737818517992;30.5755140941725;674608.4371809803;(0.7012609099873076, 1.7990198462426555e-22)
aa_freq+shannon_entropy+residue_repeats+aromaticity+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2435.119946929648;30.424035073193473;674594.4270484422;(0.7117931426297258, 2.1815571519275313e-23)
aa_freq+shannon_entropy+residue_repeats+aromaticity+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2439.631702237414;30.493608499766896;674590.0501167418;(0.7114843327448489, 2.3238869537196647e-23)
aa_freq+shannon_entropy+residue_repeats+aromaticity+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6138.236469349529;35.33820878531469;227252.6307930499;(0.511006390821699, 6.983489319297629e-11)
aa_freq+shannon_entropy+residue_repeats+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3536.1429379372134;30.278149274825175;214191.1710477083;(0.5817305152689194, 2.5561742149657468e-14)
aa_freq+shannon_entropy+residue_repeats+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2464.924086793904;30.47389404755245;674563.5792774953;(0.7047956279340876, 8.954211484005863e-23)
aa_freq+shannon_entropy+residue_repeats+helix+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2481.081301410588;30.64872854638695;674586.2495672319;(0.7025261512765539, 1.4030942663155757e-22)
aa_freq+shannon_entropy+residue_repeats+helix+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6138.236469349529;35.33820878531469;227252.6307930499;(0.511006390821699, 6.983489319297629e-11)
aa_freq+shannon_entropy+residue_repeats+helix+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3536.3430346155346;30.295107316783216;214195.4835755671;(0.5816909232609154, 2.568919547261918e-14)
aa_freq+shannon_entropy+residue_repeats+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'}";2439.088488458861;30.35881187972027;674494.7266896673;(0.7117679713067501, 2.1928316151695217e-23)
aa_freq+shannon_entropy+residue_repeats+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6138.427798020859;35.36338361048951;227253.2029481675;(0.5109173564552664, 7.04554423206174e-11)
aa_freq+shannon_entropy+residue_repeats+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3552.822342482668;30.539827596503496;214191.10627872596;(0.5803864324214927, 3.025226264593391e-14)
aa_freq+shannon_entropy+residue_repeats+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6141.00821932855;35.481460533566434;227666.84711006627;(0.5110657831449447, 6.942388566707788e-11)
aa_freq+shannon_entropy+residue_repeats+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3536.424151223927;30.307170253846156;214196.17466478085;(0.5815895499077917, 2.6018357893832715e-14)
aa_freq+shannon_entropy+residue_repeats+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4191.569780008891;32.588817106993005;214109.0914217436;(0.5273387234658746, 1.3186545611997421e-11)
aa_freq+shannon_entropy+aromaticity+helix+turn;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";4098.1850863589725;31.255101496868953;1817861.9383201008;(0.4453475799010885, 2.4995565461301033e-08)
aa_freq+shannon_entropy+aromaticity+helix+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";3988.4063198423955;30.757106805771386;1817882.6133984327;(0.4632480122515408, 5.678270066108504e-09)
aa_freq+shannon_entropy+aromaticity+helix+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5112.383423519178;34.84464927482517;487898.1947812358;(0.42469745724206176, 1.2466882304897728e-07)
aa_freq+shannon_entropy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4883.988878269389;34.3453275965035;52922092.159726575;(0.4908976273343775, 4.834001250964591e-10)
aa_freq+shannon_entropy+aromaticity+turn+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'}";3988.4054722407723;30.756870421732536;1817882.5620105981;(0.4632497621905923, 5.677423544861272e-09)
aa_freq+shannon_entropy+aromaticity+turn+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5112.383423519178;34.84464927482517;487898.1947812358;(0.42469745724206176, 1.2466882304897728e-07)
aa_freq+shannon_entropy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4468.9587379896675;32.88688004405594;52921956.74160508;(0.48379872175805394, 9.2927709077024e-10)
aa_freq+shannon_entropy+aromaticity+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4990.444255512185;33.955523400699306;487897.6390775645;(0.44465871963752274, 2.6417998343782686e-08)
aa_freq+shannon_entropy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4396.9070979127455;32.03269123286714;52922087.789627925;(0.4906673581567525, 4.938737447542982e-10)
aa_freq+shannon_entropy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4269.036614182675;32.585677246853145;1135794.8726822576;(0.5544816840877587, 6.728011586762254e-13)
aa_freq+shannon_entropy+helix+turn+sheet;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5179.458501592464;33.46884507902098;3216075.0233727293;(0.3571849579351535, 1.1913275637493676e-05)
aa_freq+shannon_entropy+helix+turn+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5112.383423519178;34.84464927482517;487898.1947812358;(0.42469745724206176, 1.2466882304897728e-07)
aa_freq+shannon_entropy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4485.815412045612;32.83552340069931;52921956.33975942;(0.4804018177808498, 1.2638260154923885e-09)
aa_freq+shannon_entropy+helix+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4990.444255512185;33.955523400699306;487897.6390775645;(0.44465871963752274, 2.6417998343782686e-08)
aa_freq+shannon_entropy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4433.29199808757;32.47106186223776;52922089.05720924;(0.48711072989000354, 6.863209293694207e-10)
aa_freq+shannon_entropy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";3549.036082665756;32.96564695887504;530615.5620517916;(0.5790004970759972, 3.5962809982474986e-14)
aa_freq+shannon_entropy+turn+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";4990.444255512185;33.955523400699306;487897.6390775645;(0.44465871963752274, 2.6417998343782686e-08)
aa_freq+shannon_entropy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4475.7253100875705;32.94374717692308;52921956.80814482;(0.4825675935777876, 1.0392335436018062e-09)
aa_freq+shannon_entropy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3128.1660726512337;29.963920918181817;758877.1655346791;(0.6162871432367156, 2.5407017208070463e-16)
aa_freq+shannon_entropy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3421.1604271620454;31.03457584825174;758858.916673793;(0.5876452220023732, 1.2066771139786926e-14)
aa_freq+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";3046.829143400016;31.6776967628649;4485999.12439649;(0.620883728664668, 1.3176417475223245e-16)
aa_freq+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";3078.969156964432;31.914377360099436;3884249.4876720295;(0.613228602129683, 3.909569097389034e-16)
aa_freq+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6321.491240237641;37.086159834265736;227554.39216516248;(0.49164334945765836, 4.509326635334089e-10)
aa_freq+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3561.8056621015485;30.525428995104892;214059.07188462032;(0.5786457063822898, 3.758553977203226e-14)
aa_freq+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";3075.817571638085;31.91213081842966;3971058.0340357344;(0.6134070968527227, 3.81295001405479e-16)
aa_freq+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6321.69430946841;37.11853745664336;227555.2456795458;(0.491575657179062, 4.5379073230143834e-10)
aa_freq+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5659.170688723933;35.32568423986014;52923061.337347396;(0.48606384826007787, 7.555822482172698e-10)
aa_freq+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6321.502351174704;37.09533465944057;227968.67435356235;(0.49164561111977984, 4.5083747344950794e-10)
aa_freq+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3573.738598484416;30.642250673426574;214247.7837576475;(0.5766381759757301, 4.819934267891454e-14)
aa_freq+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4279.757945227566;32.046024449650346;26575948.90615643;(0.5141493020477673, 5.101919501079037e-11)
aa_freq+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";3059.2607039959635;31.70145353220453;3884663.343699715;(0.6179580390811211, 2.0037198597066246e-16)
aa_freq+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6321.69430946841;37.11853745664336;227555.2456795458;(0.491575657179062, 4.5379073230143834e-10)
aa_freq+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3546.7204689197306;30.56986955454545;214060.5018303489;(0.5807378821932715, 2.895065891868285e-14)
aa_freq+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6321.502351174704;37.09533465944057;227968.67435356235;(0.49164561111977984, 4.5083747344950794e-10)
aa_freq+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3547.9577049529476;30.5545234006993;214247.6418887878;(0.5793461402971202, 3.4447552393716186e-14)
aa_freq+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4280.030026302741;32.06851046363636;26575948.048600152;(0.5140462687258225, 5.15495954049797e-11)
aa_freq+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6321.693679846032;37.12050948461539;227969.24650867996;(0.49155194745016306, 4.547959217913457e-10)
aa_freq+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5747.815173884772;36.17660731678322;52923436.379349954;(0.47306183503253074, 2.4283344451136826e-09)
aa_freq+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4294.134420708335;32.213685288811185;26575946.379936;(0.5113828415957522, 6.726905660664983e-11)
aa_freq+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";4275.993523319017;31.99118773636363;26575954.894914977;(0.5139161290753843, 5.222716494287324e-11)
aa_freq+aromaticity+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 13, 'weights': 'uniform'}";2666.1449590597367;31.469813927864443;771314.0701913674;(0.6863932153354393, 3.0367893770013878e-21)
aa_freq+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'}";2440.1417592087473;31.161682724708623;11544022.070359316;(0.7003092580166893, 2.166992886410458e-22)
aa_freq+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";4921.806818308549;35.62815976433567;1139013.4495152764;(0.4409680382441066, 3.5463235190411495e-08)
aa_freq+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4178.406266295767;28.212012911188815;67662676.87287018;(0.5790188434586442, 3.588077759227405e-14)
aa_freq+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5132.415787886172;35.88129263146854;382660.0297456433;(0.38559333425742126, 1.9767795390963905e-06)
aa_freq+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}";3531.8007852662395;35.93162021388611;607747.9229191574;(0.5319143726681345, 8.133872252826389e-12)
aa_freq+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}";2664.9306265733726;31.609385051048946;13823829.482687548;(0.6741228260405129, 2.7641185781639354e-20)
aa_freq+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";5176.679868431626;35.64404787622378;382140.62258920074;(0.3949627002994854, 1.0524066051541947e-06)
aa_freq+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}";3172.770782886512;35.316354179920076;607692.6501799739;(0.5850787737605609, 1.6743877629302288e-14)
aa_freq+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'}";3953.5875885895816;37.450993523076924;395369.0515595269;(0.49333354207588354, 3.849503190083725e-10)
aa_freq+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'uniform'}";3060.2799431091694;35.35861287039627;12994651.908360884;(0.5977476676342514, 3.2301011102303324e-15)
aa_freq+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5631.098343154702;39.01083808601399;1140865.1269290845;(0.3615961131847584, 9.113780739300537e-06)
aa_freq+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'uniform'}";3296.1303904681554;36.25664688721279;762980.0102678878;(0.5701338168396339, 1.0666446967781785e-13)
aa_freq+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'}";3661.2355248527792;37.24666746829837;297561.8926454591;(0.5224976432674172, 2.1814541102199116e-11)
aa_freq+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'}";3399.6992144839573;36.64311117459207;707166.9961522648;(0.5632819773866666, 2.417327333575421e-13)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2793.211905693237;31.077753051454156;3964566.2068338417;(0.6781896597073188, 1.3452579992098092e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2806.4408227251347;31.210061504901375;3965512.4955428867;(0.6762121956988519, 1.9120625770226524e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2836.3466823586;31.132273053626697;3854038.179040385;(0.6716718872419117, 4.2427750783883267e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2842.8335319360854;31.264569709435488;3858122.832033164;(0.6704265794489882, 5.2665290366939527e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6222.913534971907;36.009887106993006;227330.6588143545;(0.5038791231673047, 1.4065390680836762e-10)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3386.695890388262;29.318491932167834;214013.47230134706;(0.5974746894739688, 3.3492419776957503e-15)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3707.30528005525;28.21816682727273;1229837.0505908325;(0.646741465359264, 2.656608147781487e-18)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4091.749811768537;29.639362631468533;1313747.6974685944;(0.6207587870134912, 1.3415605869745133e-16)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4469.052306051712;32.187873051048946;1314460.9938919947;(0.5804860235682922, 2.9877753469633524e-14)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4643.127031466859;31.90720389020979;142498.35147274696;(0.5801791158633205, 3.1046574326871164e-14)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3589.3054867513188;27.784765988111886;39239.170959956944;(0.6416041264864651, 5.943891625207107e-18)
